X,Y,Z,phie,vsh,kv,sw,Facies,WellID
6500.00000,3500.00000,71.50000,0.15597,0.21816,11.14678,0.90374,3.00000,34.00000
6500.00000,3500.00000,72.00000,0.23380,0.16963,66.23296,0.95025,3.00000,34.00000
6500.00000,3500.00000,73.00000,0.25399,0.15890,156.10590,0.89408,3.00000,34.00000
6500.00000,3500.00000,73.50000,0.23570,0.17786,83.79820,0.92636,3.00000,34.00000
6500.00000,3500.00000,77.50000,0.26029,0.32190,207.10765,0.32629,3.00000,34.00000
6500.00000,3500.00000,78.00000,0.27738,0.25558,368.28205,0.33010,3.00000,34.00000
6500.00000,3500.00000,78.50000,0.26900,0.32080,285.35475,0.42608,3.00000,34.00000
6500.00000,3500.00000,79.00000,0.27004,0.26137,253.63852,0.82954,3.00000,34.00000
6500.00000,3500.00000,79.50000,0.24346,0.36167,123.64308,0.82866,3.00000,34.00000
7500.00000,1260.00000,44.87500,0.29429,0.24698,451.52273,0.27163,3.00000,35.00000
7500.00000,1260.00000,50.87500,0.31167,0.22476,646.89848,0.29130,3.00000,35.00000
7500.00000,1260.00000,53.87500,0.27058,0.20436,290.93396,0.64684,3.00000,35.00000
7500.00000,1260.00000,54.37500,0.26033,0.18352,185.52866,0.89702,3.00000,35.00000
7500.00000,1260.00000,54.87500,0.20931,0.17786,32.70791,0.99269,3.00000,35.00000
7500.00000,1260.00000,55.37500,0.25975,0.14943,164.87325,0.90875,3.00000,35.00000
7500.00000,1260.00000,55.87500,0.20126,0.21813,24.15268,0.87594,3.00000,35.00000
7500.00000,1260.00000,56.87500,0.21360,0.18760,34.72574,0.98227,3.00000,35.00000
7500.00000,1260.00000,70.87500,0.22198,0.17837,76.80198,0.52700,3.00000,35.00000
7500.00000,1260.00000,71.37500,0.25729,0.14152,170.14020,0.45542,3.00000,35.00000
7500.00000,1260.00000,72.87500,0.26220,0.17098,218.89958,0.34976,3.00000,35.00000
7500.00000,1260.00000,73.37500,0.28007,0.13525,423.45448,0.29100,3.00000,35.00000
7500.00000,1260.00000,77.87500,0.27420,0.15973,311.63983,0.82323,3.00000,35.00000
7500.00000,1260.00000,78.37500,0.29253,0.14730,528.17647,0.63874,3.00000,35.00000
7500.00000,1260.00000,78.87500,0.30270,0.14719,646.92839,0.88972,3.00000,35.00000
7500.00000,1260.00000,79.37500,0.27314,0.27785,338.77955,0.48090,3.00000,35.00000
8100.00000,6860.00000,46.75000,0.35091,0.02818,764.33281,0.39156,3.00000,36.00000
8100.00000,6860.00000,47.25000,0.31582,0.11283,674.35581,0.33708,3.00000,36.00000
8100.00000,6860.00000,48.75000,0.28721,0.17946,431.85888,0.46843,3.00000,36.00000
8100.00000,6860.00000,49.25000,0.30288,0.17378,621.06713,0.33009,3.00000,36.00000
8100.00000,6860.00000,49.75000,0.27928,0.19268,427.02707,0.38324,3.00000,36.00000
8100.00000,6860.00000,50.25000,0.28343,0.19269,485.54695,0.31146,3.00000,36.00000
8100.00000,6860.00000,50.75000,0.26073,0.29659,277.56420,0.44326,3.00000,36.00000
8100.00000,6860.00000,64.25000,0.26095,0.24825,224.68104,0.30030,3.00000,36.00000
8100.00000,6860.00000,64.75000,0.22373,0.21131,131.79942,0.66672,3.00000,36.00000
8100.00000,6860.00000,68.25000,0.21730,0.24777,57.02388,0.80831,3.00000,36.00000
8100.00000,6860.00000,69.75000,0.29761,0.14681,568.62336,0.32577,3.00000,36.00000
8100.00000,6860.00000,70.25000,0.30529,0.17182,660.43151,0.24686,3.00000,36.00000
8100.00000,6860.00000,70.75000,0.30265,0.18244,642.63095,0.23704,3.00000,36.00000
8100.00000,6860.00000,71.25000,0.30176,0.24505,616.36481,0.27083,3.00000,36.00000
8100.00000,6860.00000,71.75000,0.27630,0.24394,438.59583,0.32813,3.00000,36.00000
8100.00000,6860.00000,72.25000,0.22836,0.37475,275.65509,0.32581,3.00000,36.00000
8100.00000,6860.00000,74.25000,0.29244,0.20176,579.29234,0.09774,3.00000,36.00000
8100.00000,6860.00000,74.75000,0.29606,0.18180,609.20469,0.11825,3.00000,36.00000
8100.00000,6860.00000,75.25000,0.33586,0.10101,3719.37960,0.14217,3.00000,36.00000
8100.00000,6860.00000,75.75000,0.32099,0.13213,791.86011,0.18202,3.00000,36.00000
8100.00000,6860.00000,76.25000,0.30791,0.10480,2788.92150,0.28785,3.00000,36.00000
8100.00000,6860.00000,76.75000,0.29682,0.07652,1692.06590,0.31442,3.00000,36.00000
8100.00000,6860.00000,77.25000,0.28263,0.11819,791.02366,0.55068,3.00000,36.00000
8100.00000,6860.00000,77.75000,0.28669,0.08927,1484.52150,0.53138,3.00000,36.00000
8100.00000,6860.00000,78.25000,0.27520,0.13522,477.82716,0.87129,3.00000,36.00000
8100.00000,6860.00000,78.75000,0.29104,0.13975,575.68198,0.42241,3.00000,36.00000
8100.00000,6860.00000,79.25000,0.32801,0.08062,2046.50910,0.26778,3.00000,36.00000
8100.00000,6860.00000,79.75000,0.32581,0.13490,1578.10370,0.28268,3.00000,36.00000
6900.00000,11620.00000,33.12500,0.27265,0.33381,413.80910,0.33187,3.00000,37.00000
6900.00000,11620.00000,34.62500,0.30887,0.09464,1272.81640,0.27997,3.00000,37.00000
6900.00000,11620.00000,35.12500,0.28630,0.14407,519.83561,0.29396,3.00000,37.00000
6900.00000,11620.00000,35.62500,0.29984,0.11283,679.48029,0.24668,3.00000,37.00000
6900.00000,11620.00000,36.12500,0.28967,0.13151,568.12503,0.22879,3.00000,37.00000
6900.00000,11620.00000,40.12500,0.26024,0.17320,185.97923,0.77680,3.00000,37.00000
6900.00000,11620.00000,49.62500,0.35024,0.06614,1147.45680,0.16655,3.00000,37.00000
6900.00000,11620.00000,50.12500,0.33502,0.12944,865.67539,0.19298,3.00000,37.00000
6900.00000,11620.00000,50.62500,0.31282,0.15778,679.46883,0.22516,3.00000,37.00000
6900.00000,11620.00000,55.12500,0.30814,0.22084,661.22412,0.27182,3.00000,37.00000
6900.00000,11620.00000,55.62500,0.28577,0.27141,414.05721,0.31185,3.00000,37.00000
6900.00000,11620.00000,60.62500,0.19188,0.36283,23.88309,0.90023,3.00000,37.00000
6900.00000,11620.00000,61.12500,0.23288,0.32354,85.08113,0.58367,3.00000,37.00000
6900.00000,11620.00000,61.62500,0.25408,0.25969,169.38728,0.44140,3.00000,37.00000
6900.00000,11620.00000,68.62500,0.17882,0.49901,194.19021,0.98709,3.00000,37.00000
6900.00000,11620.00000,69.12500,0.26567,0.30175,290.90331,0.76665,3.00000,37.00000
6900.00000,11620.00000,69.62500,0.26859,0.28457,310.64213,0.53129,3.00000,37.00000
6900.00000,11620.00000,70.12500,0.29498,0.24650,1400.80560,0.69818,3.00000,37.00000
6900.00000,11620.00000,71.62500,0.31610,0.15787,641.95657,1.00000,3.00000,37.00000
6900.00000,11620.00000,72.12500,0.31556,0.14881,679.36746,1.00000,3.00000,37.00000
6900.00000,11620.00000,72.62500,0.31284,0.16371,674.43533,0.64714,3.00000,37.00000
6900.00000,11620.00000,73.12500,0.31939,0.14840,725.55370,0.86870,3.00000,37.00000
6900.00000,11620.00000,76.62500,0.32967,0.09930,823.01562,0.18288,3.00000,37.00000
6900.00000,11620.00000,77.12500,0.31113,0.07710,674.50452,0.34593,3.00000,37.00000
6900.00000,11620.00000,77.62500,0.29787,0.12978,558.03676,0.29925,3.00000,37.00000
1100.00000,14140.00000,33.00000,0.30505,0.10941,609.69163,0.42019,3.00000,38.00000
1100.00000,14140.00000,37.00000,0.22822,0.24866,73.53098,0.53991,3.00000,38.00000
1100.00000,14140.00000,59.00000,0.24925,0.17455,80.64784,1.00000,3.00000,38.00000
1100.00000,14140.00000,62.00000,0.29917,0.14071,578.62431,0.21194,3.00000,38.00000
1100.00000,14140.00000,64.00000,0.28924,0.12019,497.54985,0.38368,3.00000,38.00000
1100.00000,14140.00000,64.50000,0.30279,0.11069,646.50779,0.30290,3.00000,38.00000
1100.00000,14140.00000,66.50000,0.23808,0.27490,86.34488,0.64205,3.00000,38.00000
1100.00000,14140.00000,70.00000,0.17181,0.28218,11.45579,0.89206,3.00000,38.00000
1100.00000,14140.00000,70.50000,0.21401,0.25401,42.19956,0.89189,3.00000,38.00000
1100.00000,14140.00000,71.00000,0.22228,0.25451,48.69806,0.79378,3.00000,38.00000
1100.00000,14140.00000,71.50000,0.27700,0.18992,290.97216,0.35998,3.00000,38.00000
1100.00000,14140.00000,72.00000,0.28615,0.18893,395.14191,0.28427,3.00000,38.00000
1100.00000,14140.00000,77.00000,0.26164,0.11375,173.54032,0.99275,3.00000,38.00000
1100.00000,14140.00000,77.50000,0.25768,0.16620,174.46735,0.88838,3.00000,38.00000
1100.00000,14140.00000,78.00000,0.27736,0.17802,322.83981,0.40371,3.00000,38.00000
1100.00000,14140.00000,78.50000,0.29068,0.15229,462.27338,0.37573,3.00000,38.00000
1100.00000,14140.00000,79.00000,0.27880,0.20706,337.59928,0.43912,3.00000,38.00000
1100.00000,14140.00000,79.50000,0.28346,0.18872,376.87112,0.84263,3.00000,38.00000
500.00000,3220.00000,56.50000,0.32359,0.15050,649.70051,0.15254,3.00000,39.00000
500.00000,3220.00000,57.00000,0.31038,0.12137,662.37153,0.34743,3.00000,39.00000
500.00000,3220.00000,57.50000,0.29913,0.12711,565.63649,0.42968,3.00000,39.00000
500.00000,3220.00000,58.00000,0.28205,0.12704,369.57958,0.52412,3.00000,39.00000
500.00000,3220.00000,59.00000,0.28976,0.09570,463.71421,0.50167,3.00000,39.00000
500.00000,3220.00000,59.50000,0.32122,0.01902,731.86189,0.46314,3.00000,39.00000
500.00000,3220.00000,60.00000,0.32060,0.01444,715.73703,0.91178,3.00000,39.00000
500.00000,3220.00000,60.50000,0.28670,0.04609,369.03428,0.98688,3.00000,39.00000
500.00000,3220.00000,61.00000,0.32025,0.03179,162.99047,0.57658,3.00000,39.00000
500.00000,3220.00000,61.50000,0.29440,0.08367,84.08117,0.48928,3.00000,39.00000
500.00000,3220.00000,62.00000,0.27927,0.06828,86.00328,0.34398,3.00000,39.00000
500.00000,3220.00000,62.50000,0.27708,0.11213,229.88004,0.44121,3.00000,39.00000
500.00000,3220.00000,63.00000,0.29996,0.01907,556.75866,0.22500,3.00000,39.00000
500.00000,3220.00000,63.50000,0.29270,0.03554,468.92431,0.18996,3.00000,39.00000
500.00000,3220.00000,64.50000,0.21210,0.20101,36.68002,0.35325,3.00000,39.00000
500.00000,3220.00000,65.00000,0.24092,0.17353,73.82348,0.33287,3.00000,39.00000
500.00000,3220.00000,66.00000,0.19168,0.24936,17.51125,0.82631,3.00000,39.00000
500.00000,3220.00000,66.50000,0.22957,0.23530,57.60991,0.67185,3.00000,39.00000
500.00000,3220.00000,69.00000,0.27903,0.08476,405.84134,0.29074,3.00000,39.00000
500.00000,3220.00000,69.50000,0.26553,0.10107,301.23833,0.31733,3.00000,39.00000
500.00000,3220.00000,70.00000,0.25951,0.11684,236.51985,0.43752,3.00000,39.00000
500.00000,3220.00000,73.00000,0.27889,0.10628,449.48252,0.37607,3.00000,39.00000
500.00000,3220.00000,73.50000,0.29199,0.09300,567.25061,0.38401,3.00000,39.00000
500.00000,3220.00000,74.00000,0.27621,0.12105,362.10212,0.50467,3.00000,39.00000
500.00000,3220.00000,75.50000,0.25989,0.15238,249.99014,0.89655,3.00000,39.00000
500.00000,3220.00000,76.50000,0.26175,0.17937,447.33533,0.33089,3.00000,39.00000
500.00000,3220.00000,77.00000,0.27770,0.16502,449.33147,0.26843,3.00000,39.00000
500.00000,3220.00000,77.50000,0.29994,0.12522,660.36368,0.16281,3.00000,39.00000
500.00000,3220.00000,78.00000,0.29359,0.11285,609.81833,0.15855,3.00000,39.00000
500.00000,3220.00000,78.50000,0.29571,0.17897,556.23092,0.12678,3.00000,39.00000
500.00000,3220.00000,79.00000,0.28786,0.21112,506.88611,0.09985,3.00000,39.00000
5300.00000,980.00000,70.62500,0.28950,0.17176,449.50668,0.90819,3.00000,40.00000
5300.00000,980.00000,71.62500,0.28336,0.18209,379.29029,0.88929,3.00000,40.00000
5300.00000,980.00000,72.12500,0.28197,0.22431,288.42596,0.88090,3.00000,40.00000
5300.00000,980.00000,74.12500,0.24394,0.25997,123.61560,0.35568,3.00000,40.00000
5300.00000,980.00000,77.62500,0.28574,0.12977,434.02995,0.25700,3.00000,40.00000
5300.00000,980.00000,78.12500,0.28273,0.09495,408.16672,0.19796,3.00000,40.00000
5300.00000,980.00000,78.62500,0.26801,0.16302,350.39016,0.31401,3.00000,40.00000
5300.00000,980.00000,79.12500,0.26518,0.16062,321.00136,0.37961,3.00000,40.00000
5300.00000,980.00000,79.62500,0.25907,0.14260,190.48347,0.85975,3.00000,40.00000
4300.00000,11060.00000,21.25000,0.29658,0.12245,582.10863,0.34974,3.00000,41.00000
4300.00000,11060.00000,25.25000,0.32049,0.16311,647.13898,0.13062,3.00000,41.00000
4300.00000,11060.00000,39.25000,0.31119,0.21134,674.61181,0.22639,3.00000,41.00000
4300.00000,11060.00000,40.75000,0.28850,0.14539,448.75573,0.42055,3.00000,41.00000
4300.00000,11060.00000,41.25000,0.26756,0.19895,274.41748,0.65270,3.00000,41.00000
4300.00000,11060.00000,42.25000,0.29473,0.15085,636.53728,0.34612,3.00000,41.00000
4300.00000,11060.00000,43.25000,0.12870,0.41353,285.03943,0.77725,3.00000,41.00000
4300.00000,11060.00000,43.75000,0.09774,0.56642,447.40652,0.66956,3.00000,41.00000
4300.00000,11060.00000,52.75000,0.33181,0.06704,763.99985,0.94229,3.00000,41.00000
4300.00000,11060.00000,54.25000,0.29175,0.14560,474.94640,0.40196,3.00000,41.00000
4300.00000,11060.00000,57.75000,0.27492,0.17571,279.82048,0.42394,3.00000,41.00000
4300.00000,11060.00000,76.75000,0.16042,0.33599,29.51340,0.56724,3.00000,41.00000
4300.00000,11060.00000,77.25000,0.16096,0.28455,19.99435,0.67106,3.00000,41.00000
4300.00000,11060.00000,77.75000,0.14843,0.32187,12.16733,0.74822,3.00000,41.00000
4300.00000,11060.00000,78.25000,0.19375,0.29316,41.88424,0.66958,3.00000,41.00000
4300.00000,11060.00000,78.75000,0.24680,0.19133,130.77725,0.89203,3.00000,41.00000
4300.00000,11060.00000,79.25000,0.25438,0.14765,186.81688,0.79108,3.00000,41.00000
4300.00000,11060.00000,79.75000,0.27455,0.09976,316.37041,0.43871,3.00000,41.00000
5100.00000,3780.00000,50.25000,0.20918,0.24481,100.03357,0.54008,3.00000,42.00000
5100.00000,3780.00000,52.75000,0.21280,0.31708,59.52237,0.43935,3.00000,42.00000
5100.00000,3780.00000,66.75000,0.24231,0.22612,85.91954,0.90690,3.00000,42.00000
5100.00000,3780.00000,67.25000,0.20167,0.24395,24.57316,0.92521,3.00000,42.00000
5100.00000,3780.00000,68.25000,0.09873,0.28735,2.22726,1.00000,3.00000,42.00000
5100.00000,3780.00000,68.75000,0.12876,0.25431,3.51681,0.88817,3.00000,42.00000
5100.00000,3780.00000,69.25000,0.12200,0.21724,2.76413,0.89423,3.00000,42.00000
5100.00000,3780.00000,69.75000,0.10164,0.22076,2.76372,0.83055,3.00000,42.00000
5100.00000,3780.00000,71.75000,0.18154,0.27746,18.28624,0.84249,3.00000,42.00000
5100.00000,3780.00000,73.25000,0.19759,0.27504,26.35247,0.79359,3.00000,42.00000
5100.00000,3780.00000,77.25000,0.30651,0.27506,167.89136,0.35043,3.00000,42.00000
5100.00000,3780.00000,77.75000,0.25781,0.23893,131.89119,0.43771,3.00000,42.00000
5100.00000,3780.00000,78.25000,0.23215,0.22761,58.32124,0.77897,3.00000,42.00000
5100.00000,3780.00000,78.75000,0.22843,0.24209,58.14587,0.71858,3.00000,42.00000
5100.00000,3780.00000,79.25000,0.25216,0.18051,148.95545,0.85817,3.00000,42.00000
5100.00000,3780.00000,79.75000,0.26732,0.14083,243.20289,0.51868,3.00000,42.00000
2100.00000,4340.00000,34.75000,0.24110,0.20828,188.64853,0.98083,3.00000,43.00000
2100.00000,4340.00000,38.25000,0.16441,0.15245,17.68829,0.74236,3.00000,43.00000
2100.00000,4340.00000,38.75000,0.15334,0.14488,16.65859,0.78986,3.00000,43.00000
2100.00000,4340.00000,41.75000,0.25275,0.24472,172.30551,0.89860,3.00000,43.00000
2100.00000,4340.00000,42.75000,0.24572,0.20625,91.27660,0.90780,3.00000,43.00000
2100.00000,4340.00000,43.25000,0.25823,0.24936,158.53642,0.76609,3.00000,43.00000
2100.00000,4340.00000,45.75000,0.24396,0.30167,147.47647,0.23355,3.00000,43.00000
2100.00000,4340.00000,46.25000,0.26132,0.30058,186.51610,0.25136,3.00000,43.00000
2100.00000,4340.00000,59.75000,0.28705,0.11127,438.50269,0.69718,3.00000,43.00000
2100.00000,4340.00000,70.75000,0.29542,0.09515,529.00654,0.80267,3.00000,43.00000
2100.00000,4340.00000,71.25000,0.30513,0.11282,620.09440,0.42643,3.00000,43.00000
2100.00000,4340.00000,71.75000,0.32325,0.11896,754.70146,0.17999,3.00000,43.00000
2100.00000,4340.00000,72.25000,0.29923,0.14602,522.28594,0.27680,3.00000,43.00000
2100.00000,4340.00000,75.75000,0.27990,0.32527,380.69585,0.65483,3.00000,43.00000
2100.00000,4340.00000,76.25000,0.25277,0.57358,564.83034,0.89933,3.00000,43.00000
2100.00000,4340.00000,76.75000,0.27914,0.48071,567.98525,0.62869,3.00000,43.00000
2100.00000,4340.00000,77.25000,0.20951,0.61506,151.02722,0.57658,3.00000,43.00000
2100.00000,4340.00000,77.75000,0.26030,0.29231,222.75247,0.37937,3.00000,43.00000
2100.00000,4340.00000,78.25000,0.24948,0.29531,149.01295,0.37308,3.00000,43.00000
2100.00000,4340.00000,78.75000,0.24095,0.34798,103.20042,0.44969,3.00000,43.00000
2100.00000,4340.00000,79.25000,0.21857,0.28701,46.22006,0.73809,3.00000,43.00000
2100.00000,4340.00000,79.75000,0.23127,0.29323,107.66870,0.45630,3.00000,43.00000
3500.00000,13020.00000,32.87500,0.27496,0.19780,324.95295,0.34744,3.00000,44.00000
3500.00000,13020.00000,33.37500,0.26520,0.21801,268.90713,0.49325,3.00000,44.00000
3500.00000,13020.00000,33.87500,0.24675,0.22886,167.01581,0.88239,3.00000,44.00000
3500.00000,13020.00000,34.37500,0.25979,0.20001,211.19496,0.88846,3.00000,44.00000
3500.00000,13020.00000,40.87500,0.28516,0.16106,428.99747,0.32908,3.00000,44.00000
3500.00000,13020.00000,50.37500,0.34898,0.00809,910.92002,0.40520,3.00000,44.00000
3500.00000,13020.00000,54.37500,0.22403,0.25469,70.01576,0.46204,3.00000,44.00000
3500.00000,13020.00000,54.87500,0.25198,0.23367,141.47509,0.45268,3.00000,44.00000
3500.00000,13020.00000,56.37500,0.26914,0.17709,259.45383,0.91576,3.00000,44.00000
3500.00000,13020.00000,60.87500,0.31963,0.11923,767.24199,0.24432,3.00000,44.00000
3500.00000,13020.00000,63.87500,0.29636,0.14772,502.96206,0.43654,3.00000,44.00000
3500.00000,13020.00000,69.87500,0.28723,0.09243,449.67589,0.89854,3.00000,44.00000
3500.00000,13020.00000,70.37500,0.28848,0.11109,473.88506,0.38872,3.00000,44.00000
3500.00000,13020.00000,74.37500,0.29802,0.16408,547.46255,0.37582,3.00000,44.00000
3500.00000,13020.00000,74.87500,0.32027,0.16892,724.77538,0.22722,3.00000,44.00000
3500.00000,13020.00000,78.37500,0.23889,0.16455,159.35686,0.78524,3.00000,44.00000
3500.00000,13020.00000,78.87500,0.16683,0.25471,134.12790,0.64941,3.00000,44.00000
3500.00000,13020.00000,79.37500,0.21209,0.24044,148.54351,0.54707,3.00000,44.00000
6900.00000,10220.00000,30.12500,0.29133,0.14234,508.25487,0.34917,3.00000,45.00000
6900.00000,10220.00000,30.62500,0.28046,0.18951,395.07611,0.36492,3.00000,45.00000
6900.00000,10220.00000,34.62500,0.25804,0.48501,168.30861,0.84557,3.00000,45.00000
6900.00000,10220.00000,39.12500,0.23531,0.18954,75.98222,0.94398,3.00000,45.00000
6900.00000,10220.00000,39.62500,0.26376,0.15221,231.69544,0.92056,3.00000,45.00000
6900.00000,10220.00000,42.12500,0.32155,0.08250,795.00333,0.23705,3.00000,45.00000
6900.00000,10220.00000,43.12500,0.37562,0.00117,7675.96660,0.18046,3.00000,45.00000
6900.00000,10220.00000,45.12500,0.28177,0.11443,492.16162,0.87727,3.00000,45.00000
6900.00000,10220.00000,45.62500,0.28984,0.11437,467.42815,0.89754,3.00000,45.00000
6900.00000,10220.00000,46.12500,0.30792,0.07354,687.12187,0.87699,3.00000,45.00000
6900.00000,10220.00000,52.62500,0.28456,0.24864,407.34684,0.94121,3.00000,45.00000
6900.00000,10220.00000,53.12500,0.28809,0.17602,468.98564,0.89328,3.00000,45.00000
6900.00000,10220.00000,53.62500,0.31344,0.09301,684.56027,0.94597,3.00000,45.00000
6900.00000,10220.00000,58.12500,0.24949,0.21393,224.54264,0.33092,3.00000,45.00000
6900.00000,10220.00000,58.62500,0.24959,0.22450,184.71725,0.36628,3.00000,45.00000
6900.00000,10220.00000,59.62500,0.29126,0.14194,476.90958,0.22500,3.00000,45.00000
6900.00000,10220.00000,60.12500,0.33598,0.10060,803.97899,0.23437,3.00000,45.00000
6900.00000,10220.00000,61.12500,0.36849,0.11111,974.64532,0.18063,3.00000,45.00000
6900.00000,10220.00000,61.62500,0.34243,0.16174,865.74468,0.21104,3.00000,45.00000
6900.00000,10220.00000,62.62500,0.29815,0.18966,351.32789,0.90109,3.00000,45.00000
6900.00000,10220.00000,63.12500,0.29231,0.19882,423.51196,0.93429,3.00000,45.00000
6900.00000,10220.00000,63.62500,0.29470,0.18634,468.84186,0.82846,3.00000,45.00000
6900.00000,10220.00000,65.12500,0.23749,0.38021,101.41197,0.50676,3.00000,45.00000
6900.00000,10220.00000,67.12500,0.26909,0.14830,338.80640,0.50083,3.00000,45.00000
6900.00000,10220.00000,67.62500,0.29983,0.08389,624.12339,0.37858,3.00000,45.00000
6900.00000,10220.00000,68.62500,0.31814,0.06593,751.44191,0.14395,3.00000,45.00000
6900.00000,10220.00000,69.12500,0.33130,0.03548,910.89951,0.14399,3.00000,45.00000
6900.00000,10220.00000,69.62500,0.34707,0.05001,3956.29240,0.13758,3.00000,45.00000
6900.00000,10220.00000,70.62500,0.33500,0.09699,1006.31170,0.21483,3.00000,45.00000
6900.00000,10220.00000,71.12500,0.33294,0.10335,846.45909,0.26717,3.00000,45.00000
6900.00000,10220.00000,71.62500,0.30949,0.10721,683.25959,0.31184,3.00000,45.00000
6900.00000,10220.00000,72.12500,0.31280,0.09721,727.64014,0.25464,3.00000,45.00000
6900.00000,10220.00000,74.62500,0.27798,0.24149,349.35781,0.14753,3.00000,45.00000
6900.00000,10220.00000,76.12500,0.24467,0.27194,128.46976,0.42306,3.00000,45.00000
6900.00000,10220.00000,76.62500,0.25396,0.25062,174.74573,0.39590,3.00000,45.00000
6900.00000,10220.00000,77.62500,0.25784,0.23778,192.04959,0.30774,3.00000,45.00000
6900.00000,10220.00000,78.12500,0.27721,0.17717,426.14322,0.26827,3.00000,45.00000
6900.00000,10220.00000,78.62500,0.25820,0.18962,348.61068,0.24584,3.00000,45.00000
6900.00000,10220.00000,79.12500,0.22212,0.14887,420.80450,0.43900,3.00000,45.00000
6900.00000,10220.00000,79.62500,0.25785,0.12444,203.94176,0.90022,3.00000,45.00000
7700.00000,12460.00000,35.37500,0.23168,0.25456,66.67642,0.83988,3.00000,46.00000
7700.00000,12460.00000,35.87500,0.22836,0.19888,71.77981,0.58133,3.00000,46.00000
7700.00000,12460.00000,36.37500,0.26860,0.15474,300.07814,0.31692,3.00000,46.00000
7700.00000,12460.00000,36.87500,0.25267,0.17277,151.86004,0.42399,3.00000,46.00000
7700.00000,12460.00000,37.37500,0.24907,0.14655,166.71751,0.43482,3.00000,46.00000
7700.00000,12460.00000,37.87500,0.23131,0.03492,123.61131,0.25066,3.00000,46.00000
7700.00000,12460.00000,38.37500,0.26649,0.10479,338.40483,0.37582,3.00000,46.00000
7700.00000,12460.00000,38.87500,0.20550,0.01721,433.21888,0.18707,3.00000,46.00000
7700.00000,12460.00000,39.37500,0.07170,0.04815,700.72815,0.19539,3.00000,46.00000
7700.00000,12460.00000,39.87500,0.07225,0.06590,592.42467,0.24102,3.00000,46.00000
7700.00000,12460.00000,40.37500,0.25707,0.11897,326.31152,0.30045,3.00000,46.00000
7700.00000,12460.00000,40.87500,0.28101,0.12130,418.80503,0.24923,3.00000,46.00000
7700.00000,12460.00000,41.37500,0.25772,0.19892,200.69449,0.33182,3.00000,46.00000
7700.00000,12460.00000,41.87500,0.28655,0.15498,508.08004,0.20904,3.00000,46.00000
7700.00000,12460.00000,42.37500,0.29638,0.14008,591.53379,0.17647,3.00000,46.00000
7700.00000,12460.00000,42.87500,0.29113,0.18232,555.85668,0.24583,3.00000,46.00000
7700.00000,12460.00000,43.37500,0.28545,0.19820,475.08361,0.17011,3.00000,46.00000
7700.00000,12460.00000,43.87500,0.29928,0.21806,579.80836,0.14871,3.00000,46.00000
7700.00000,12460.00000,46.37500,0.22830,0.32171,71.25324,0.27868,3.00000,46.00000
7700.00000,12460.00000,46.87500,0.23580,0.34785,95.64970,0.33091,3.00000,46.00000
7700.00000,12460.00000,47.37500,0.22301,0.30071,77.52852,0.44708,3.00000,46.00000
7700.00000,12460.00000,47.87500,0.24720,0.23366,213.71654,0.70588,3.00000,46.00000
7700.00000,12460.00000,52.87500,0.26475,0.26497,298.79026,0.40209,3.00000,46.00000
7700.00000,12460.00000,53.37500,0.23474,0.35535,216.23390,0.40353,3.00000,46.00000
7700.00000,12460.00000,53.87500,0.25957,0.31779,244.03767,0.40879,3.00000,46.00000
7700.00000,12460.00000,56.37500,0.27808,0.21941,419.92329,0.71474,3.00000,46.00000
7700.00000,12460.00000,56.87500,0.29412,0.18267,535.81139,0.27327,3.00000,46.00000
7700.00000,12460.00000,57.37500,0.23138,0.25604,89.56044,0.46844,3.00000,46.00000
7700.00000,12460.00000,58.87500,0.22692,0.21963,171.98063,0.35400,3.00000,46.00000
7700.00000,12460.00000,59.37500,0.19687,0.17709,242.98276,0.48297,3.00000,46.00000
7700.00000,12460.00000,59.87500,0.25713,0.14473,288.34229,0.39558,3.00000,46.00000
7700.00000,12460.00000,60.37500,0.26735,0.11296,359.82101,0.40437,3.00000,46.00000
7700.00000,12460.00000,60.87500,0.27554,0.12568,525.89091,0.34826,3.00000,46.00000
7700.00000,12460.00000,61.37500,0.27246,0.09845,600.12301,0.29397,3.00000,46.00000
7700.00000,12460.00000,63.37500,0.22433,0.23177,70.62903,0.37419,3.00000,46.00000
7700.00000,12460.00000,63.87500,0.24021,0.24779,103.59958,0.36688,3.00000,46.00000
7700.00000,12460.00000,64.37500,0.27707,0.15432,354.57812,0.31036,3.00000,46.00000
7700.00000,12460.00000,64.87500,0.23351,0.11808,464.65349,0.33068,3.00000,46.00000
7700.00000,12460.00000,65.37500,0.22199,0.09330,684.26133,0.31416,3.00000,46.00000
7700.00000,12460.00000,65.87500,0.07000,0.04837,682.51792,0.22316,3.00000,46.00000
7700.00000,12460.00000,66.87500,0.26877,0.08325,598.51929,0.23248,3.00000,46.00000
7700.00000,12460.00000,67.37500,0.26210,0.17594,253.13126,0.31266,3.00000,46.00000
7700.00000,12460.00000,69.37500,0.32529,0.07294,772.25786,0.70840,3.00000,46.00000
7700.00000,12460.00000,70.37500,0.27328,0.14831,292.72537,0.87573,3.00000,46.00000
7700.00000,12460.00000,70.87500,0.27697,0.15784,340.08989,0.80533,3.00000,46.00000
7700.00000,12460.00000,71.37500,0.27004,0.17611,309.53391,0.43594,3.00000,46.00000
7700.00000,12460.00000,71.87500,0.26735,0.19853,278.20340,0.64230,3.00000,46.00000
